SISID,Station ID,Count Location,Quadrant,From Intersection,To Intersection,Day,Date,Temperature,Weather,Start Time,End Time,Duration,Travel Lanes,Parking,Speed limit,Bike Lanes,On Sidewalk,On Path/Trail,With Helmet,No Helmet,Male,Female,Peak Hour,CaBi Bikes,Total
17416115,24,R St,NW,Vermont Ave,13th St,Tuesday,7/29/2014,,,15:00,19:00,4,1,2,25,Yes,10,0,169,112,187,94,144,22,281
17663122,26,Rock Creek & Potomac Pky,NW,M St,P St,Tuesday,8/31/2004,75,Sunny,8:30,9:30,1,4,0,,No,,60,45,15,42,18,60,,60
17663122,26,Rock Creek & Potomac Pky,NW,M St,P St,Tuesday,5/17/2005,60,Mostly Cloudy,8:15,9:30,1.25,4,0,,No,,71,64,8,55,17,66,,72
17663122,26,Rock Creek & Potomac Pky,NW,M St,P St,Friday,9/16/2005,74,Mostly Cloudy & Humid,8:30,9:30,1,4,0,,No,,43,38,5,31,12,43,,43
17663122,26,Rock Creek & Potomac Pky,NW,M St,P St,Monday,10/2/2006,72,Sunny,16:30,19:00,2.5,4,0,35,No,,127,103,24,94,33,101,,127
17663122,26,Rock Creek & Potomac Pky,NW,M St,P St,Tuesday,10/10/2006,60,,8:15,9:45,1.5,4,0,35,No,,59,51,8,52,7,48,,59
17663122,26,Rock Creek & Potomac Pky,NW,M St,P St,Wednesday,5/28/2008,0,Cloudy,15:00,19:00,4,0,0,,No,,150,112,38,118,32,59,,150
17663122,26,Rock Creek & Potomac Pky,NW,M St,P St,Wednesday,5/28/2008,0,Cloudy,6:00,10:00,4,0,0,,No,,100,85,15,87,13,45,,100
17663122,26,Rock Creek & Potomac Pky,NW,M St,P St,Tuesday,6/16/2009,0,Cloudy,15:00,19:00,4,4,2,25,No,0,55,28,27,48,7,25,,55
17663122,26,Rock Creek & Potomac Pky,NW,M St,P St,Tuesday,6/16/2009,0,Cloudy,6:00,10:00,4,4,2,25,No,0,48,36,12,40,8,17,,48
17663122,26,Rock Creek & Potomac Pky,NW,M St,P St,Thursday,6/28/2012,0,,6:00,10:00,4,4,0,25,No,0,53,26,27,40,13,20,0,53
17663122,26,Rock Creek & Potomac Pky,NW,M St,P St,Thursday,6/28/2012,0,,15:00,19:00,4,4,0,25,No,0,75,26,49,60,15,20,0,75
17663122,26,Rock Creek & Potomac Pky,NW,M St,P St,Thursday,7/10/2014,,,15:00,19:00,4,4,0,,No,0,162,148,14,126,36,77,2,162
17663122,26,Rock Creek & Potomac Pky,NW,M St,P St,Thursday,7/10/2014,,,6:00,10:00,4,4,0,,No,0,173,155,18,135,38,67,3,173
17663122,26,Rock Creek & Potomac Pky,NW,M St,P St,Thursday,7/16/2015,0,,6:00,10:00,4,2,2,25,No,0,159,146,13,108,51,97,3,159
17663122,26,Rock Creek & Potomac Pky,NW,M St,P St,Thursday,7/16/2015,0,,15:00,19:00,4,2,2,25,No,0,222,190,32,161,61,108,2,222
18944170,,Vermont Ave,NW,R St,11th St (S),Thursday,10/20/2005,65,Mostly Sunny,8:15,9:30,1.25,4,2,25,No,2,,18,21,29,10,33,,39
18944170,,Vermont Ave,NW,R St,11th St (S),Tuesday,8/8/2006,80,Clear Skies,7:30,9:30,2,2,2,25,No,2,0,27,19,30,16,30,,46
18944170,,Vermont Ave,NW,R St,11th St (S),Tuesday,8/28/2006,90,Hot and Humid,17:00,18:30,1.5,2,2,25,No,0,0,9,14,14,9,17,,23
18944170,,Vermont Ave,NW,R St,11th St (S),Tuesday,5/15/2007,58,Sunny,16:45,18:00,1.25,2,2,25,No,2,0,27,12,29,10,31,,39
18944170,,Vermont Ave,NW,R St,11th St (S),Monday,7/30/2007,84,Cloudy,17:00,18:00,1,2,2,25,No,0,0,16,15,21,10,31,,31
19145350,9,Water St,NW,"Whitehurst Fwy, Francis Scott Key Brg",Cul De Sac [Street Break],Thursday,5/22/2008,0,Partly Cloudy,6:00,10:00,4,0,,,0,0,536,494,42,405,131,218,,536
19145350,9,Water St,NW,"Whitehurst Fwy, Francis Scott Key Brg",Cul De Sac [Street Break],Thursday,5/22/2008,0,Partly Cloudy,15:00,19:00,4,0,,,0,0,627,542,85,514,113,247,,627
19145350,9,Water St,NW,"Whitehurst Fwy, Francis Scott Key Brg",Cul De Sac [Street Break],Tuesday,6/2/2009,0,Clear,15:00,19:00,4,0,0,,No,0,798,710,88,672,126,337,,798
19145350,9,Water St,NW,"Whitehurst Fwy, Francis Scott Key Brg",Cul De Sac [Street Break],Tuesday,6/2/2009,0,Clear,6:00,10:00,4,0,0,,No,0,719,687,32,614,105,296,,719
19145350,9,Water St,NW,"Whitehurst Fwy, Francis Scott Key Brg",Cul De Sac [Street Break],Wednesday,6/22/2011,,,6:00,10:00,4,0,0,,0,0,0,727,46,612,161,314,,773
19145350,9,Water St,NW,"Whitehurst Fwy, Francis Scott Key Brg",Cul De Sac [Street Break],Wednesday,6/22/2011,,,15:00,19:00,4,0,0,,No,0,0,694,117,634,177,314,,811
19145350,9,Water St,NW,"Whitehurst Fwy, Francis Scott Key Brg",Cul De Sac [Street Break],Wednesday,6/20/2012,0,,6:00,10:00,4,0,0,,No,,880,826,54,694,186,351,,880
19145350,9,Water St,NW,"Whitehurst Fwy, Francis Scott Key Brg",Cul De Sac [Street Break],Wednesday,6/20/2012,0,,15:00,19:00,4,0,0,,No,,707,631,76,596,111,327,2,707
19145350,9,Water St,NW,"Whitehurst Fwy, Francis Scott Key Brg",Cul De Sac [Street Break],Thursday,7/17/2014,,,15:00,19:00,4,,0,25,No,0,0,857,145,834,168,432,,1002
19145350,9,Water St,NW,"Whitehurst Fwy, Francis Scott Key Brg",Cul De Sac [Street Break],Thursday,7/17/2014,,,6:00,10:00,4,,0,25,No,0,0,865,45,711,199,361,,910
19145350,9,Water St,NW,"Whitehurst Fwy, Francis Scott Key Brg",Cul De Sac [Street Break],Thursday,7/23/2015,0,,15:00,19:00,4,0,,25,No,0,0,795,159,737,217,404,0,954
19145350,9,Water St,NW,"Whitehurst Fwy, Francis Scott Key Brg",Cul De Sac [Street Break],Thursday,7/23/2015,0,,6:00,10:00,4,0,,25,No,0,0,763,36,638,161,330,0,799
19737000,28,Chain Bridge,NW,Viriginia Line,"Canal Rd, Clara Barton Pkwy[Street Break]",Thursday,9/23/2004,65,Sunny,8:30,9:30,1,3,0,25,No,17,,16,1,15,2,17,,17
19737000,28,Chain Bridge,NW,Viriginia Line,"Canal Rd, Clara Barton Pkwy[Street Break]",Thursday,5/26/2005,63,Sunny,7:45,9:30,1.75,3,0,25,No,33,,32,2,30,4,24,,34
19737000,28,Chain Bridge,NW,Viriginia Line,"Canal Rd, Clara Barton Pkwy[Street Break]",Thursday,9/1/2005,77,Sunny,8:15,9:30,1.25,3,0,25,No,22,,19,4,18,5,19,,23
19737000,28,Chain Bridge,NW,Viriginia Line,"Canal Rd, Clara Barton Pkwy[Street Break]",Thursday,10/26/2006,45,Cool & Windy,7:30,8:30,1,3,0,25,No,17,0,17,1,17,1,18,,18
19737000,28,Chain Bridge,NW,Viriginia Line,"Canal Rd, Clara Barton Pkwy[Street Break]",Tuesday,5/8/2007,60,Mostly Sunny,8:15,9:15,1,3,0,25,No,17,0,16,2,17,1,18,,18
19737000,28,Chain Bridge,NW,Viriginia Line,"Canal Rd, Clara Barton Pkwy[Street Break]",Thursday,5/22/2008,0,Partly Cloudy,6:00,10:00,4,3,0,25,0,53,0,51,3,51,3,25,,54
19737000,28,Chain Bridge,NW,Viriginia Line,"Canal Rd, Clara Barton Pkwy[Street Break]",Thursday,5/22/2008,0,Partly Cloudy,15:00,19:00,4,3,0,25,0,35,0,49,6,47,8,25,,55
19737000,28,Chain Bridge,NW,Viriginia Line,"Canal Rd, Clara Barton Pkwy[Street Break]",Tuesday,6/2/2009,0,Partly Cloudy,15:00,19:00,4,2,0,25,No,81,0,71,10,71,10,35,,81
19737000,28,Chain Bridge,NW,Viriginia Line,"Canal Rd, Clara Barton Pkwy[Street Break]",Tuesday,6/2/2009,0,Partly Cloudy,6:00,10:00,4,2,0,25,No,57,0,56,1,47,10,26,,57
19737000,28,Chain Bridge,NW,Viriginia Line,"Canal Rd, Clara Barton Pkwy[Street Break]",Thursday,6/25/2009,0,Partly Cloudy,15:00,19:00,4,2,0,25,No,69,0,61,8,60,9,24,,69
19737000,28,Chain Bridge,NW,Viriginia Line,"Canal Rd, Clara Barton Pkwy[Street Break]",Thursday,6/25/2009,0,Partly Cloudy,6:00,10:00,4,2,0,25,No,55,0,51,4,42,13,27,,55
19737000,28,Chain Bridge,NW,Viriginia Line,"Canal Rd, Clara Barton Pkwy[Street Break]",Thursday,6/17/2010,,Clear,6:00,10:00,4,2,0,25,No,56,0,55,1,50,6,23,,56
19737000,28,Chain Bridge,NW,Viriginia Line,"Canal Rd, Clara Barton Pkwy[Street Break]",Thursday,6/17/2010,,Clear,15:00,19:00,4,2,0,25,No,76,0,57,19,69,7,36,,76
19737000,28,Chain Bridge,NW,Viriginia Line,"Canal Rd, Clara Barton Pkwy[Street Break]",Tuesday,6/28/2011,,,15:00,19:00,4,3,0,25,No,75,0,68,7,50,25,27,,75
19737000,28,Chain Bridge,NW,Viriginia Line,"Canal Rd, Clara Barton Pkwy[Street Break]",Tuesday,6/28/2011,,,6:00,10:00,4,3,0,25,No,79,0,72,7,66,13,35,,79
19737000,28,Chain Bridge,NW,Viriginia Line,"Canal Rd, Clara Barton Pkwy[Street Break]",Thursday,6/14/2012,0,,6:00,10:00,4,3,0,25,Yes,84,0,149,0,130,19,56,,149
19737000,28,Chain Bridge,NW,Viriginia Line,"Canal Rd, Clara Barton Pkwy[Street Break]",Thursday,6/14/2012,0,,15:00,19:00,4,3,0,25,No,60,0,61,1,53,9,31,,62
19737000,28,Chain Bridge,NW,Viriginia Line,"Canal Rd, Clara Barton Pkwy[Street Break]",Thursday,7/10/2014,,,6:00,10:00,4,3,0,25,No,61,0,54,10,62,2,36,,64
19737000,28,Chain Bridge,NW,Viriginia Line,"Canal Rd, Clara Barton Pkwy[Street Break]",Thursday,7/10/2014,,,15:00,19:00,4,3,0,25,No,49,0,47,3,41,9,18,,50
19783355,29,Francis Scott Key Bridge,NW,"Water St, Whitehurst Fwy",Virginia Line [Street Break],Wednesday,8/4/2004,75,Breezy & Sunny,7:45,9:30,1.75,6,0,,No,221,,161,62,,,148,,223
19783355,29,Francis Scott Key Bridge,NW,"Water St, Whitehurst Fwy",Virginia Line [Street Break],Thursday,4/14/2005,45,Sunny,8:00,9:30,1.5,6,0,,No,147,,113,34,121,26,104,,147
19783355,29,Francis Scott Key Bridge,NW,"Water St, Whitehurst Fwy",Virginia Line [Street Break],Thursday,8/4/2005,80,Sunny & Humid,8:30,9:30,1,6,0,,No,90,,70,20,66,24,90,,90
19783355,29,Francis Scott Key Bridge,NW,"Water St, Whitehurst Fwy",Virginia Line [Street Break],Monday,9/11/2006,70,Overcast,16:30,19:00,2.5,6,0,,No,256,,186,72,205,53,138,,258
19783355,29,Francis Scott Key Bridge,NW,"Water St, Whitehurst Fwy",Virginia Line [Street Break],Thursday,11/9/2006,61,Warm,8:30,9:45,1.25,5,0,,No,112,0,84,28,91,21,98,,112
19783355,29,Francis Scott Key Bridge,NW,"Water St, Whitehurst Fwy",Virginia Line [Street Break],Monday,6/25/2007,85,"Sunny, Humid",17:00,18:00,1,0,,,No,130,0,85,45,105,25,130,,130
19783355,29,Francis Scott Key Bridge,NW,"Water St, Whitehurst Fwy",Virginia Line [Street Break],Thursday,5/22/2008,0,Clear,6:00,10:00,4,6,0,,0,365,0,303,62,303,62,144,,365
19783355,29,Francis Scott Key Bridge,NW,"Water St, Whitehurst Fwy",Virginia Line [Street Break],Thursday,5/22/2008,0,Clear,15:00,19:00,4,6,0,,0,444,0,298,146,379,65,182,,444
19783355,29,Francis Scott Key Bridge,NW,"Water St, Whitehurst Fwy",Virginia Line [Street Break],Tuesday,6/2/2009,0,Clear,15:00,19:00,4,6,0,25,No,449,0,400,49,378,71,195,,449
19783355,29,Francis Scott Key Bridge,NW,"Water St, Whitehurst Fwy",Virginia Line [Street Break],Tuesday,6/2/2009,0,Clear,6:00,10:00,4,6,0,25,0,452,0,397,55,385,67,175,,452
19783355,29,Francis Scott Key Bridge,NW,"Water St, Whitehurst Fwy",Virginia Line [Street Break],Tuesday,6/24/2009,0,Clear,15:00,19:00,4,6,,25,No,421,0,306,118,368,56,164,,424
19783355,29,Francis Scott Key Bridge,NW,"Water St, Whitehurst Fwy",Virginia Line [Street Break],Tuesday,6/24/2009,0,Clear,6:00,10:00,4,6,,25,No,428,0,372,60,376,56,151,,432
19783355,29,Francis Scott Key Bridge,NW,"Water St, Whitehurst Fwy",Virginia Line [Street Break],Thursday,6/17/2010,,Clear,6:00,10:00,4,4,0,25,No,481,0,407,78,360,125,160,,485
19783355,29,Francis Scott Key Bridge,NW,"Water St, Whitehurst Fwy",Virginia Line [Street Break],Thursday,6/17/2010,,Clear,15:00,19:00,4,4,0,25,No,488,0,368,124,392,100,187,,492
19783355,29,Francis Scott Key Bridge,NW,"Water St, Whitehurst Fwy",Virginia Line [Street Break],Tuesday,6/28/2011,,,15:00,19:00,4,6,0,25,No,484,0,425,62,404,83,181,,487
19783355,29,Francis Scott Key Bridge,NW,"Water St, Whitehurst Fwy",Virginia Line [Street Break],Tuesday,6/28/2011,,,15:00,19:00,4,6,0,25,No,557,0,422,148,450,120,243,,570
19783355,29,Francis Scott Key Bridge,NW,"Water St, Whitehurst Fwy",Virginia Line [Street Break],Thursday,6/28/2012,0,,15:00,19:00,4,6,0,25,No,501,0,380,139,406,113,227,15,519
19783355,29,Francis Scott Key Bridge,NW,"Water St, Whitehurst Fwy",Virginia Line [Street Break],Thursday,6/28/2012,0,,6:00,10:00,4,6,0,25,No,576,0,486,106,443,149,217,0,592
19783355,29,Francis Scott Key Bridge,NW,"Water St, Whitehurst Fwy",Virginia Line [Street Break],Wednesday,6/5/2013,,,6:00,10:00,4,6,0,25,No,646,0,548,110,493,165,263,56,658
19783355,29,Francis Scott Key Bridge,NW,"Water St, Whitehurst Fwy",Virginia Line [Street Break],Wednesday,6/5/2013,,,15:00,19:00,4,6,0,25,No,722,0,540,187,574,153,272,53,727
19783355,29,Francis Scott Key Bridge,NW,"Water St, Whitehurst Fwy",Virginia Line [Street Break],Tuesday,7/29/2014,,,6:00,10:00,4,6,0,25,No,662,0,559,116,560,115,272,39,675
19783355,29,Francis Scott Key Bridge,NW,"Water St, Whitehurst Fwy",Virginia Line [Street Break],Tuesday,7/29/2014,,,15:00,19:00,4,6,0,25,No,744,0,547,209,591,165,310,58,756
20010060,62,1st St,NE,"Columbus Cir (W), Massachusetts Ave",G St,Tuesday,8/18/2015,0,,15:00,19:00,4,1,0,25,Yes,4,0,158,93,190,61,115,0,251
20010060,62,1st St,NE,"Columbus Cir (W), Massachusetts Ave",G St,Tuesday,8/18/2015,0,,6:00,10:00,4,1,0,25,Yes,1,0,202,64,198,68,127,0,266
20010100,51,1st St,NE,K St,L St,Wednesday,7/22/2015,0,,15:00,19:00,4,2,1,25,Yes,14,0,295,151,335,111,194,0,446
20010100,51,1st St,NE,K St,L St,Wednesday,7/22/2015,0,,6:00,10:00,4,2,1,25,Yes,6,0,338,132,365,105,195,0,470
20040187,39,Metropolitan Branch Trail,NE,S St,T St,Thursday,6/28/2012,0,,6:00,10:00,4,,,,No,,195,155,40,154,41,71,13,195
20040187,39,Metropolitan Branch Trail,NE,S St,T St,Thursday,6/28/2012,,,15:00,19:00,4,,,,No,,172,122,50,141,31,74,12,172
20040187,39,Metropolitan Branch Trail,NE,S St,T St,Thursday,6/6/2013,,,6:00,10:00,4,0,0,,No,,274,233,41,207,67,124,,274
20040187,39,Metropolitan Branch Trail,NE,S St,T St,Thursday,6/20/2013,,,15:00,19:00,4,,0,,No,,272,191,81,209,63,111,,272
20040187,39,Metropolitan Branch Trail,NE,S St,T St,Thursday,6/26/2014,,,15:00,19:00,4,0,0,,No,,324,205,119,240,84,153,19,324
20040187,39,Metropolitan Branch Trail,NE,S St,T St,Thursday,6/26/2014,,,6:00,10:00,4,0,0,,No,,354,286,68,246,108,145,20,354
20040187,39,Metropolitan Branch Trail,NE,S St,T St,Wednesday,7/22/2015,0,,6:00,10:00,4,0,0,,No,0,400,326,74,281,119,185,20,400
20040187,39,Metropolitan Branch Trail,NE,S St,T St,Wednesday,7/22/2015,0,,15:00,19:00,4,0,0,,No,23,484,350,134,368,116,204,19,484
20100350,,10th St,NE,Monroe St,Newton St,Wednesday,5/26/2004,70,Cloudy/partly-cloudy,7:30,9:30,2,2,1,25,No,2,,6,2,,,6,,8
20100350,,10th St,NE,Monroe St,Newton St,Wednesday,6/30/2004,72,Sunny,8:15,9:30,1.25,2,1,25,No,0,,2,2,,,4,,4
20100350,,10th St,NE,Monroe St,Newton St,Tuesday,6/21/2005,67,Sunny,8:15,9:30,1.25,2,1,25,No,0,,4,0,3,1,4,,4
20100350,,10th St,NE,Monroe St,Newton St,Wednesday,9/14/2005,75,Cloudy,8:15,9:30,1.25,2,1,25,No,0,,7,0,6,1,6,,7
20100350,,10th St,NE,Monroe St,Newton St,Monday,9/18/2006,81,Partly Cloudy,16:30,18:00,1.5,2,1,25,No,0,,0,1,1,0,1,,1
20100350,,10th St,NE,Monroe St,Newton St,Tuesday,9/19/2006,70,Partly Cloudy,7:30,9:00,1.5,2,1,25,No,0,0,2,1,2,1,3,,3
20100350,,10th St,NE,Monroe St,Newton St,Wednesday,5/30/2007,90,"Sunny, Humid",17:30,18:30,1,2,0,25,No,0,0,3,4,4,3,7,,7
20100350,,10th St,NE,Monroe St,Newton St,Thursday,5/31/2007,75,"Cool, Sunny",8:30,9:30,1,2,0,15,No,0,0,5,2,3,4,7,,7
20140000,,14th St,NE,East Capitol St,A St,Wednesday,7/23/2003,78,Cloudy,7:30,9:00,1.5,,,,No,0,,1,0,,,1,,1
20150010,,15th St,NE,East Capitol St,A St,Wednesday,7/23/2003,78,Cloudy,7:30,9:00,1.5,,2,,No,0,,0,1,,,1,,1
20150010,,15th St,NE,East Capitol St,A St,Thursday,3/25/2004,65,Sunny,16:00,18:00,2,2,1,25,No,1,,0,3,,,2,,3
20150010,,15th St,NE,East Capitol St,A St,Thursday,6/16/2005,74,Partly Cloudy,8:15,9:30,1.25,1,2,25,Yes,1,,2,3,4,1,4,,5
20150010,,15th St,NE,East Capitol St,A St,Thursday,9/29/2005,70,Partly Cloudy & Breezy,8:30,9:30,1,1,2,25,Yes,1,0,0,7,7,0,7,,7
20150010,,15th St,NE,East Capitol St,A St,Friday,10/20/2006,0,Fair,16:30,18:00,1.5,2,2,25,Yes,4,0,0,4,4,0,4,,4
20150010,,15th St,NE,East Capitol St,A St,Monday,10/23/2006,0,Fair,7:30,9:00,1.5,1,2,25,Yes,2,0,2,0,2,0,2,,2
20150010,,15th St,NE,East Capitol St,A St,Tuesday,7/31/2007,88,Warm,17:00,19:00,2,1,2,25,Yes,0,0,0,3,3,0,3,,3
21534275,37,Benning Bridge,NE,Oklahoma Ave,Anacostia Ave,Tuesday,8/3/2004,73,,17:00,18:00,1,,,,No,6,,4,2,,,6,,6
21534275,37,Benning Bridge,NE,Oklahoma Ave,Anacostia Ave,Thursday,5/5/2005,48,Sunny,8:15,9:30,1.25,8,0,,No,6,,0,6,6,0,5,,6
21534275,37,Benning Bridge,NE,Oklahoma Ave,Anacostia Ave,Wednesday,9/27/2006,60,,7:30,9:00,1.5,8,0,30,No,9,0,3,8,11,0,8,,11
21534275,37,Benning Bridge,NE,Oklahoma Ave,Anacostia Ave,Monday,10/30/2006,50,Cool,17:15,18:15,1,4,0,25,No,8,0,1,7,8,0,8,,8
21534275,37,Benning Bridge,NE,Oklahoma Ave,Anacostia Ave,Tuesday,5/6/2008,0,Clear,15:00,19:00,4,0,0,,0,5,0,4,22,24,0,12,,24
21534275,37,Benning Bridge,NE,Oklahoma Ave,Anacostia Ave,Tuesday,5/6/2008,0,Clear,6:00,10:00,4,0,,,0,11,0,3,10,13,0,5,,13
21534275,37,Benning Bridge,NE,Oklahoma Ave,Anacostia Ave,Thursday,5/21/2009,0,Clear,6:00,10:00,4,0,,,,12,0,6,21,24,3,14,,27
21534275,37,Benning Bridge,NE,Oklahoma Ave,Anacostia Ave,Thursday,5/21/2009,0,Clear,15:00,19:00,4,0,,,,20,16,10,26,36,0,17,,36
21534275,37,Benning Bridge,NE,Oklahoma Ave,Anacostia Ave,Thursday,6/14/2012,0,,6:00,10:00,4,,0,,No,28,0,16,34,47,3,19,3,50
21534275,37,Benning Bridge,NE,Oklahoma Ave,Anacostia Ave,Thursday,6/14/2012,0,,15:00,19:00,4,,0,,No,24,0,19,45,59,5,23,1,64
21534275,37,Benning Bridge,NE,Oklahoma Ave,Anacostia Ave,Tuesday,7/8/2014,,,6:00,10:00,4,8,0,35,No,31,0,23,30,48,5,21,,53
21534275,37,Benning Bridge,NE,Oklahoma Ave,Anacostia Ave,Tuesday,7/8/2014,,,15:00,19:00,4,8,0,35,No,55,0,26,50,71,5,26,,76
21534275,37,Benning Bridge,NE,Oklahoma Ave,Anacostia Ave,Tuesday,7/7/2015,0,,15:00,19:00,4,0,0,25,No,47,0,24,66,81,9,32,0,90
21534275,37,Benning Bridge,NE,Oklahoma Ave,Anacostia Ave,Tuesday,7/7/2015,0,,6:00,10:00,4,0,0,25,No,30,0,26,48,66,8,25,0,74
21982070,7,C St,NE,7th St,8th St,Wednesday,4/7/2004,52,Dry/Clear,8:00,9:00,1,1,2,25,No,0,,5,2,,,7,,7
21982070,7,C St,NE,7th St,8th St,Friday,4/9/2004,53,Clear/Mostly Dry,8:00,9:00,1,1,2,25,No,0,,2,4,,,6,,6
21982070,7,C St,NE,7th St,8th St,Monday,5/9/2005,59,Sunny,8:30,9:30,1,1,2,25,Yes,2,,3,7,8,2,10,,10
21982070,7,C St,NE,7th St,8th St,Friday,8/19/2005,73,"Overcast, then Rain",8:00,9:30,1.5,1,2,25,Yes,1,,5,4,7,2,7,,9
21982070,7,C St,NE,7th St,8th St,Wednesday,10/25/2006,46,"Sunny, Clear",8:30,10:00,1.5,1,2,25,Yes,0,0,6,1,6,1,6,,7
21982070,7,C St,NE,7th St,8th St,Monday,10/26/2006,53,Cloudy,17:30,19:00,1.5,1,2,25,Yes,0,0,0,3,1,2,3,,3
21982070,7,C St,NE,7th St,8th St,Tuesday,6/19/2007,78,Overcast,16:00,19:00,3,1,2,25,Yes,3,0,3,4,6,1,6,,7
21982070,7,C St,NE,7th St,8th St,Wednesday,5/7/2008,0,Clear,15:00,19:00,4,1,2,25,Yes,1,0,4,9,10,3,5,,13
21982070,7,C St,NE,7th St,8th St,Wednesday,5/7/2008,0,Clear,6:00,10:00,4,1,2,25,Yes,2,0,34,14,36,14,23,,50
21982070,7,C St,NE,7th St,8th St,Thursday,5/28/2009,0,Partly Cloudy,6:00,10:00,4,1,2,25,Yes,2,0,44,14,35,23,25,,58
21982070,7,C St,NE,7th St,8th St,Thursday,5/28/2009,0,Partly Cloudy,15:00,19:00,4,1,2,25,Yes,3,0,11,11,18,4,11,,22
21982070,7,C St,NE,7th St,8th St,Thursday,6/10/2010,0,Overcast,15:00,19:00,4,1,1,25,Yes,5,0,14,14,20,8,14,,28
21982070,7,C St,NE,7th St,8th St,Thursday,6/10/2010,,Overcast,6:00,10:00,4,1,1,25,Yes,2,0,78,15,63,30,43,,93
21982070,7,C St,NE,7th St,8th St,Thursday,6/16/2011,,,6:00,10:00,4,1,1,25,Yes,4,0,35,19,43,11,30,,54
21982070,7,C St,NE,7th St,8th St,Thursday,6/16/2011,,,15:00,19:00,4,1,1,25,Yes,5,0,7,9,13,3,7,,16
21982070,7,C St,NE,7th St,8th St,Thursday,6/14/2012,0,,15:00,19:00,4,2,2,25,Yes,1,0,14,10,14,10,10,3,24
21982070,7,C St,NE,7th St,8th St,Thursday,6/14/2012,0,,6:00,10:00,4,2,2,25,Yes,6,0,54,22,56,20,46,1,76
21982070,7,C St,NE,7th St,8th St,Thursday,6/6/2013,0,,6:00,10:00,4,1,2,25,Yes,7,0,87,30,80,37,66,15,117
21982070,7,C St,NE,7th St,8th St,Thursday,6/20/2013,0,,15:00,19:00,4,1,2,25,Yes,4,0,24,17,29,12,18,3,41
21982070,7,C St,NE,7th St,8th St,Tuesday,7/29/2014,,,6:00,10:00,4,1,2,25,Yes,1,0,94,29,78,45,69,8,123
21982070,7,C St,NE,7th St,8th St,Tuesday,7/29/2014,,,15:00,19:00,4,1,2,25,Yes,6,0,20,19,26,13,14,3,39
22473010,64,Columbus Cir,NE,E St,Louisiana Ave,Tuesday,7/28/2015,,,15:00,19:00,4,8,0,25,Yes,158,0,335,214,367,182,217,,549
22473010,64,Columbus Cir,NE,E St,Louisiana Ave,Tuesday,7/28/2015,,,6:00,10:00,4,8,0,25,Yes,46,0,283,111,297,97,181,,394
23861060,55,G St,NE,6th St,7th St,Wednesday,7/22/2015,0,,15:00,19:00,4,2,2,25,Yes,7,0,50,56,66,40,49,0,106
23861060,55,G St,NE,6th St,7th St,Wednesday,7/22/2015,0,,6:00,10:00,4,2,2,25,Yes,1,0,41,25,42,24,32,,66
23906070,13,Gallatin St,NE,South Dakota Ave,8th St,Tuesday,5/11/2004,72,Sunny,8:30,9:30,1,2,1,25,No,0,,0,0,,,0,,0
23906070,13,Gallatin St,NE,South Dakota Ave,8th St,Tuesday,9/14/2004,70,Cloudy,8:15,9:15,1,2,1,25,No,0,,0,1,1,0,1,,1
23906070,13,Gallatin St,NE,South Dakota Ave,8th St,Wednesday,6/1/2005,65,Sunny,8:30,9:30,1,2,1,25,No,0,,0,1,1,0,1,,1
23906070,13,Gallatin St,NE,South Dakota Ave,8th St,Monday,7/11/2005,75,Sunny & Humid,8:30,9:30,1,2,1,25,No,0,,0,0,0,0,0,,0
23906070,13,Gallatin St,NE,South Dakota Ave,8th St,Monday,9/12/2005,70,Sunny,8:15,9:30,1.25,2,1,25,No,0,,1,0,1,0,1,,1
23906070,13,Gallatin St,NE,South Dakota Ave,8th St,Monday,8/28/2006,85,,17:00,19:00,2,2,1,25,0,0,0,0,0,0,0,0,,0
23906070,13,Gallatin St,NE,South Dakota Ave,8th St,Thursday,10/19/2006,69,"Overcast, Cool",16:15,17:30,1.25,2,1,25,No,0,0,0,1,1,0,1,,1
23906070,13,Gallatin St,NE,South Dakota Ave,8th St,Thursday,6/14/2007,61,Sunny,16:00,19:00,3,2,1,25,No,1,0,0,3,3,0,2,,3
23906070,13,Gallatin St,NE,South Dakota Ave,8th St,Tuesday,5/13/2008,0,Clear,6:00,10:00,4,2,1,25,0,0,0,1,2,3,0,2,,3
23906070,13,Gallatin St,NE,South Dakota Ave,8th St,Tuesday,5/13/2008,0,Clear,15:00,19:00,4,2,1,25,0,1,0,1,2,3,0,3,,3
23906070,13,Gallatin St,NE,South Dakota Ave,8th St,Thursday,5/28/2009,0,Clear,6:00,10:00,4,2,1,25,No,0,0,4,0,4,0,3,,4
23906070,13,Gallatin St,NE,South Dakota Ave,8th St,Thursday,5/28/2009,0,Clear,15:00,19:00,4,2,1,25,No,1,0,3,2,5,0,4,,5
23906070,13,Gallatin St,NE,South Dakota Ave,8th St,Tuesday,6/15/2010,,Clear,15:00,19:00,4,2,1,25,No,2,0,1,3,4,0,3,,4
23906070,13,Gallatin St,NE,South Dakota Ave,8th St,Tuesday,6/15/2010,,Clear,6:00,10:00,4,2,1,25,No,0,0,6,1,5,2,5,,7
23906070,13,Gallatin St,NE,South Dakota Ave,8th St,Tuesday,6/14/2011,,,15:00,19:00,4,2,1,25,No,0,0,7,0,6,1,6,,7
23906070,13,Gallatin St,NE,South Dakota Ave,8th St,Tuesday,6/14/2011,,,6:00,10:00,4,2,1,25,No,2,0,3,0,3,0,2,,3
